nodo,degree,betweenness_centrality,eigenvector_centrality,closeness_centrality,pagerank,transitividad
1183456464691707904,23,0.00012916511703876395,0.014057280503085013,0.33046344708364755,0.00010624426889279892,0.17391304347826086
1091857643298275328,10,6.016755519395291e-05,0.004064054543442,0.28834124484273105,5.0352670746764434e-05,0.15555555555555556
1110278617735589889,7,2.7331792230428838e-05,0.010282625685252967,0.3196161033340983,3.46392670646326e-05,0.2857142857142857
712039945695862790,26,0.00029726998806829094,0.016146242756251913,0.341019990555643,0.00011416665988177233,0.16923076923076924
3305130695,2,1.964166122992798e-06,0.003529884604053461,0.27082942683917743,1.2771652870042023e-05,0.0
826799015828275202,6,4.9018817095295664e-05,0.00877706252482849,0.3155505567063698,3.115825245118185e-05,0.06666666666666667
574739820,2,6.173392033469024e-06,0.0070978936602731696,0.3041650417284143,1.3712562946722614e-05,0.0
1959396680,8,1.2906556665611498e-05,0.009484776289168622,0.3007751340094867,3.810450706791989e-05,0.35714285714285715
219979521,33,0.0004601349274380338,0.01631690833012412,0.3410766606900774,0.00015421703495601403,0.12121212121212122
719331994665099264,13,6.11284473618826e-05,0.0011325387991506597,0.2970634164920967,6.794395595152306e-05,0.0
3399185962,5,2.559436028940114e-05,0.007295412291377559,0.29115275496490967,2.6964670299426476e-05,0.1
955257133,7,1.789340791129154e-07,0.0005457569003106909,0.25802929850331496,3.550701919847107e-05,0.047619047619047616
2536115590,13,3.8724330905268746e-05,0.01228384523781504,0.32655607566635125,5.970722718011364e-05,0.3717948717948718
364517397,26,0.00028977583878016304,0.010727167120757991,0.3224358179337716,0.00012443750416770352,0.06769230769230769
995474438031400960,7,5.963763944839468e-06,0.002181247495765856,0.27846447162657184,3.621775642342344e-05,0.047619047619047616
1226291886517866496,29,0.0003721318232770744,0.00990229304471267,0.3243182555325466,0.00013292339373894093,0.046798029556650245
4251243893,3,3.844676624696771e-05,0.0036112310476224645,0.28069935506161464,1.6130469525964532e-05,0.3333333333333333
1062720837759815682,13,5.988512038666896e-05,0.010629454840196888,0.3236319275008714,6.22156266624108e-05,0.21794871794871795
152770378,5,1.4376439763358986e-06,0.0015263929533699254,0.27343481583800194,2.478008335431455e-05,0.0
109567765,5,2.0147526809559983e-06,0.003771426390242686,0.2776891635928621,2.5250970839895963e-05,0.4
624282243,112,0.0005326485708259861,0.01115181762488854,0.308493722856397,0.0005046391986022223,0.005952380952380952
381507284,10,7.646990147784391e-05,0.00766990189955104,0.30432882527840427,4.9484449585289024e-05,0.13333333333333333
225285449,5,5.133705400300434e-05,0.00393493890049698,0.28529936790354676,2.8999882952929038e-05,0.3
1065304987624980481,3,1.5421783213937094e-06,0.00367964645405266,0.2809946534853223,1.6888370536394815e-05,0.3333333333333333
836922686852956161,48,0.001795866067614052,0.01765577151625407,0.3460494090086253,0.00024349868388050155,0.06763285024154589
1945618860,15,0.00024669535967903895,0.012835817651175583,0.33094862263862723,7.314090053094134e-05,0.11428571428571428
1190318573861904385,15,0.00011265419733821476,0.015246984939292382,0.32929146225100697,6.740559741062583e-05,0.2
143773881,2,0.0,0.0035744103983872144,0.2708407125742265,1.2736531886911266e-05,1.0
815315055478788096,19,7.085959986799414e-05,0.004771337870379059,0.3148245323688736,8.579188014021412e-05,0.07017543859649122
4775222727,3,6.526210827734881e-06,0.0036070679235384717,0.27474672039904746,1.7237091291615033e-05,0.0
198052013,1,0.0,0.0034970674551010367,0.27076173217521715,8.693170519216575e-06,0.0
2768856442,7,4.764676092413719e-05,0.009480008575580576,0.3183584502098062,3.604480142771785e-05,0.23809523809523808
1155991028249313280,3,9.056232045059162e-06,0.007136695039817471,0.30421012395565994,1.7514943818653222e-05,0.0
157589057,8,1.727366103991388e-05,0.00994735254951029,0.3151552865305199,3.763912473583367e-05,0.17857142857142858
4496914043,3,0.0,0.006198271409518768,0.2871734071695779,1.738772481195036e-05,1.0
2989815711,26,0.0001895937660639859,0.015009955592724656,0.3348847993542237,0.00011140942997715027,0.12615384615384614
200540760,14,0.00012270093390562297,0.011632297942910562,0.3250210446479918,6.464893118552449e-05,0.1978021978021978
845028124404436992,9,4.990968460792674e-05,0.012967886597193855,0.3254767766974085,4.369262732423355e-05,0.3333333333333333
366851605,6,3.145016245210045e-05,0.00870527612731235,0.32083885246036514,3.0730082440514375e-05,0.4666666666666667
2384479764,2,3.438726498343909e-06,0.0035639472398013195,0.2709969284652055,1.3095728553000158e-05,0.0
2224596615,13,0.004381103957311095,0.011163878810208132,0.3593564260636386,5.81213381776203e-05,0.16666666666666666
940667750162292736,3,3.757075210972693e-07,0.0037961511696194667,0.2859059517001716,1.6450679181312828e-05,0.3333333333333333
110325813,24,0.00036977900711754054,0.013835515001675956,0.3517394402402836,0.00010757393511889635,0.11956521739130435
932588769370427393,29,0.00048234631000818994,0.009608062287703783,0.305324804459651,0.00013119659041461125,0.07142857142857142
2554662039,11,4.7420485494243545e-05,0.009719749038721739,0.3134051273808567,5.1126704719912286e-05,0.2545454545454545
716373545929064448,1,0.0,0.0034970674551010367,0.27076173217521715,8.693170519216575e-06,0.0
1285717706545782785,2,0.0,0.0060704914621061345,0.2870782753366068,1.3489435394696646e-05,1.0
870845893150474242,24,0.00019803644697377094,0.01469527565901573,0.3303486717267552,0.0001056576257592955,0.15579710144927536
593228938,10,0.00017587895526835826,0.01314867793520741,0.32802563843746846,5.1004712472884646e-05,0.15555555555555556
842164257110278145,4,1.7726971051072613e-05,0.00752057746238312,0.3063682358117026,2.2057474227474143e-05,0.3333333333333333
193154088,10,8.950975334474427e-05,0.00952425815274891,0.3175548027751539,4.785002746466576e-05,0.15555555555555556
279127170,9,7.4348211047275e-05,0.0038559032347647557,0.2815647540450971,4.3207379545983396e-05,0.05555555555555555
3421061763,129,0.005157441410415173,0.028920548349972524,0.37281313932811994,0.0005645050445214185,0.06674165729283839
3121939925,24,0.00021072285815243268,0.014766872608273446,0.3313225885931301,0.0001124728295859568,0.20652173913043478
146884525,1,0.0,0.0034970674551010367,0.27076173217521715,8.693170519216575e-06,0.0
159916597,32,0.0003512861277002131,0.010872868086800127,0.3233421222824735,0.00014486611414566355,0.09195402298850575
288002651,6,4.452643082811678e-05,0.004756725767610601,0.28344756906840335,3.181398564597031e-05,0.0
1303716133804142595,9,9.797850561412249e-05,0.012673620582855153,0.3332792069053927,4.6140199488496484e-05,0.3333333333333333
935899801715138560,13,0.000123069602578436,0.012250356581818975,0.33062314540059345,5.950213893840536e-05,0.2564102564102564
440967655,22,3.5276564442062e-05,0.009645149960333572,0.3188895248998283,9.605401970518536e-05,0.15151515151515152
1206947878612217857,6,8.41705884886693e-06,0.006203324184049285,0.2871522613139331,2.6689069898418652e-05,0.16666666666666666
603864949,2,0.0,0.0060704914621061345,0.2870782753366068,1.3489435394696646e-05,1.0
745019695074533376,30,0.0006977613362085413,0.017349584271439508,0.3478365577586899,0.00013434105808710176,0.06666666666666667
910959980341350402,15,0.0001837106876213875,0.013645268920229423,0.33665409152516035,7.03024290541426e-05,0.22857142857142856
149402136,1,0.0,0.0034970674551010367,0.27076173217521715,8.693170519216575e-06,0.0
919677972398960645,31,0.00038942408880719655,0.01371727072880943,0.3355388824835229,0.0001314373072351935,0.15270935960591134
373589831,10,4.191523681144885e-05,0.007617162074075063,0.2947507652772004,4.573948843653986e-05,0.13333333333333333
1244608041649086464,11,0.00014671871422430684,0.013092065204278929,0.31851966806063775,5.474985430028604e-05,0.2909090909090909
167573633,14,0.0001468926038450715,0.01168981800908707,0.31730417165035274,6.45884674531859e-05,0.14285714285714285
2891423547,3,5.1285996358694146e-05,0.006071099931482562,0.28708250207966785,2.19724819937242e-05,0.3333333333333333
945473203111067648,61,0.00038066469297385,0.014533975754753863,0.3250671023456646,0.0002894170001779446,0.06174863387978142
4352026996,3,2.624960808041314e-05,0.008255393497625736,0.3135689301652394,1.8925577279909838e-05,0.0
1327294614404014086,4,4.894593978271046e-05,0.008667579580458695,0.3250806512116438,2.3729485959242098e-05,0.5
1279280934219546624,7,1.0370405882314826e-05,0.004046204496881635,0.29003755903462125,3.360077836322561e-05,0.19047619047619047
730033544999866368,3,3.659667461413399e-05,0.0065745692977281275,0.2968237416369186,2.0138893339106302e-05,0.3333333333333333
1163957624368521217,133,0.0021198003508560766,0.024828047537657442,0.36407005620180366,0.0005880557587327264,0.04534062428799271
138515245,26,0.00023507238984597198,0.013220603473263691,0.3306455715521188,0.0001230424455670412,0.16
346308350,6,4.643877142983908e-05,0.008523234701946159,0.31377329342473687,3.229741244412032e-05,0.3333333333333333
851959851991392256,6,7.285731281339148e-05,0.011483521164108898,0.3162209500332463,3.5009967742237606e-05,0.26666666666666666
715391920441196545,9,0.0001034575670714324,0.013038668828118199,0.32263855910117567,4.522926230693163e-05,0.2777777777777778
4405043657,67,0.0009226726250536366,0.016763091508328592,0.33212679702936565,0.000305463157456428,0.05563093622795115
903044413,2,0.0,0.0060704914621061345,0.2870782753366068,1.3489435394696646e-05,1.0
179305723,1,0.0,0.0034970674551010367,0.27076173217521715,8.693170519216575e-06,0.0
2691725734,10,5.890743851229505e-05,0.011863322436936661,0.32956418122353776,4.7267187354507674e-05,0.35555555555555557
2533109552,95,0.0017420548740356267,0.02215148193299118,0.3488384574786879,0.00042461178706690013,0.0546984572230014
942188943369490438,4,4.053123516094223e-05,0.008289085657041114,0.3136244098984261,2.37222479598275e-05,0.16666666666666666
892536648264798208,1,0.0,0.0034970674551010367,0.27076173217521715,8.693170519216575e-06,0.0
920025221037527041,7,2.1276066607406955e-05,0.00949855401304669,0.31389452332657203,3.433820192978174e-05,0.2857142857142857
2266607077,5,2.8585062946626198e-05,0.010128714888508297,0.31300516096926695,2.703548397583473e-05,0.2
1075809287987957760,2,6.173392033469024e-06,0.0070978936602731696,0.3041650417284143,1.3712562946722614e-05,0.0
968210394,1,0.0,0.0034970674551010367,0.27076173217521715,8.693170519216575e-06,0.0
2285364900,19,0.0001857991598949612,0.012859352618949105,0.3334045791084589,8.906820237800047e-05,0.25146198830409355
726631311771852804,5,0.00010874406959042651,0.009673256684836653,0.3111123521105411,3.4999962555312604e-05,0.2
1689198648,1,0.0,9.687118978539319e-05,0.23729030138186596,1.0150922746256648e-05,0.0
889630770779877377,2,0.0,0.005294448282181719,0.2799738670955143,1.38134679258878e-05,1.0
1214369257141817346,31,0.0001826986917187466,0.008701641346186225,0.30103750135091323,0.000138268882687796,0.08172043010752689
403141294,3,2.5536766131083766e-06,0.006147548779922591,0.2871903260965623,1.7358640101726945e-05,0.3333333333333333
1217056119077703680,13,0.000151730264722613,0.015020058845390665,0.3397483926051123,6.175674386121009e-05,0.24358974358974358
210093732,20,0.0002617528346794909,0.01394150615941182,0.33557641834969754,9.379974865402143e-05,0.1631578947368421
840943277885030400,1,0.0,0.0034970674551010367,0.27076173217521715,8.693170519216575e-06,0.0
143281052,4,6.6274168778472654e-06,0.00747127311042942,0.30427658528592494,2.128491802243063e-05,0.5
3296441443,46,0.0004998930562128335,0.012999013654692707,0.3293303944668237,0.00020011155751172626,0.08773784355179703
350446276,12,9.555903583705304e-05,0.007647894167934218,0.31480674222609706,5.7131162392365945e-05,0.09090909090909091
831560484310626304,1,0.0,0.0034970674551010367,0.27076173217521715,8.693170519216575e-06,0.0
770130524,10,7.184644731366605e-05,0.0105235616277342,0.3134781874743772,5.0226214537790375e-05,0.3111111111111111
724762789743566848,3,2.624960808041314e-05,0.008255393497625736,0.3135689301652394,1.8925577279909838e-05,0.0
757790751279357956,3,3.503271396444145e-05,0.006071204553716333,0.28708461549787245,1.9078636688418942e-05,0.3333333333333333
3462238936,14,9.141268165214025e-05,0.009456117485417323,0.321068664580932,6.4618719537446e-05,0.07692307692307693
924692650372075521,4,1.671577551868931e-05,0.008345842426968963,0.3065271729732279,2.2154319756929598e-05,0.16666666666666666
973989516649345024,24,0.00042012006013331235,0.015019411282017052,0.34055243601051427,0.00011566945856260294,0.15579710144927536
329943339,8,0.00011903483918529746,0.013106814799797853,0.3319939044635332,4.426670711983623e-05,0.25
2308816924,3,1.3888944878061008e-08,0.0037850172962622733,0.27107039336034977,1.6072511461362772e-05,0.6666666666666666
1024664072,21,0.0003531535879657178,0.015019277080217322,0.3377708871065533,9.797025397158382e-05,0.11428571428571428
837463774705614848,7,6.863320896720212e-05,0.01163644525481424,0.32170699312814,3.61029226735065e-05,0.2857142857142857
28944606,1,0.0,0.0034970674551010367,0.27076173217521715,8.693170519216575e-06,0.0
85651772,1,0.0,0.0034970674551010367,0.27076173217521715,8.693170519216575e-06,0.0
958409198,12,9.247702642260555e-05,0.011030379979389496,0.3255963463609722,5.720444713600347e-05,0.13636363636363635
268382888,10,6.507780723765694e-05,0.006703596617473957,0.29813308461514937,4.9302347705178014e-05,0.1111111111111111
80168901,8,0.00011414988303960469,0.014269916697943622,0.33394704391313285,4.2278814250855405e-05,0.39285714285714285
1160973218502586368,1,0.0,0.0034970674551010367,0.27076173217521715,8.693170519216575e-06,0.0
408514983,6,2.2511229364134614e-05,0.008388044725116032,0.2967379146089987,3.1308285541705724e-05,0.4
252572395,1,0.0,0.0034970674551010367,0.27076173217521715,8.693170519216575e-06,0.0
187621580,4,1.2585319184598486e-05,0.00728045660162737,0.31467211064399775,2.1756868963303822e-05,0.3333333333333333
1283104701496594432,4,1.9851200903183667e-05,0.007402763003454913,0.29955984360236904,2.246843258738001e-05,0.5
191963043,19,0.00015169091132089367,0.012966932093776347,0.3295279782325802,8.736822615499097e-05,0.22794117647058823
613783778,1,0.0,0.00016785244302310967,0.24932230263662636,7.760247274874788e-06,0.0
1345769429951508486,12,2.6710964703538905e-05,0.004332568588999306,0.28391187862197503,5.081528448067144e-05,0.2
953615537107537921,75,0.0011786307029968883,0.014883246743730153,0.34351326591733905,0.000353116518833726,0.04612612612612613
1241628280538763266,13,4.5960018131312455e-06,0.004662619884212234,0.2904739558892539,5.684396930926442e-05,0.1794871794871795
917782406446354435,11,0.00010858511125565983,0.013383009253996837,0.329742527374963,5.526259683777954e-05,0.3090909090909091
4857717383,2,5.07397313480397e-07,0.0035270818681942357,0.2707880538562491,1.2437607647320481e-05,0.0
839947911047819265,1,0.0,0.0034970674551010367,0.27076173217521715,8.693170519216575e-06,0.0
1230229846552465410,11,0.00010495787256080068,0.005763954243159184,0.30256267020459465,5.288158116606924e-05,0.21818181818181817
